id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1557046756821878800,2015-01-05,"Chicago, IL",within a day,100%,100%,FALSE,Humboldt Park,1,1,"['email', 'phone']",TRUE,TRUE,Humboldt Park,41.90825,-87.71686,Entire home,Entire home/apt,4,2 baths,2,7,27,7,32,27,32,7.7,27.1,TRUE,16,20,20,131,2,2,0,2023-04-06,2023-05-15,5,5,5,5,5,3.5,4.5,FALSE,1,1,0,0,0.23
1799803746245762600,2021-10-01,NA,within an hour,100%,100%,TRUE,Park Boulevard,9,13,"['email', 'phone']",TRUE,TRUE,Douglas,41.82887,-87.62724,Private room in home,Private room,2,1.5 shared baths,1,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,4,4,0,2023-09-01,2023-09-24,4.8,5,5,5,5,4.8,5,FALSE,9,0,9,0,1.1
1240322673970353e3,2022-01-11,"Chicago, IL",within an hour,100%,90%,TRUE,West Loop,9,11,"['email', 'phone']",TRUE,TRUE,Uptown,41.96519,-87.65958,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,22,52,82,172,54,47,3,2022-08-24,2023-12-07,4.89,4.93,4.8,4.83,4.98,4.85,4.8,FALSE,9,9,0,0,3.36
1755670345479751700,2016-09-19,"Chicago, IL",within an hour,100%,100%,TRUE,West Town,2,3,"['email', 'phone']",TRUE,TRUE,West Town,41.8955271,-87.6587128,Entire home,Entire home/apt,10,2.5 baths,6,2,365,2,2,365,365,2,365,TRUE,17,47,77,347,5,5,0,2023-07-04,2023-09-05,5,5,4.8,5,5,5,4.8,FALSE,2,2,0,0,0.89
62389949,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.8945286,-87.63340520000003,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,62,62,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
87277165,2016-01-10,"Chicago, IL",within an hour,100%,98%,TRUE,Bridgeport,6,44,"['email', 'phone', 'work_email']",TRUE,TRUE,Bridgeport,41.8378,-87.65684,Entire rental unit,Entire home/apt,4,1 bath,1,2,1125,2,3,1125,1125,2.2,1125,TRUE,14,44,74,185,254,60,4,2018-12-09,2023-12-05,4.69,4.76,4.69,4.87,4.81,4.72,4.7,FALSE,2,2,0,0,4.15
105882595,2023-02-24,NA,within an hour,100%,100%,FALSE,Lower West Side,18,30,['phone'],TRUE,TRUE,Lower West Side,41.85970746222936,-87.65972542234331,Private room in rental unit,Private room,2,1 shared bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,1,1,0,2023-08-10,2023-08-10,4,4,3,4,3,4,3,TRUE,18,3,13,2,0.23
1463896078383764e3,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
1214838185408127e3,2020-01-26,NA,within a few hours,90%,87%,FALSE,Loop,3,4,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89312,-87.62275,Entire condo,Entire home/apt,6,2 baths,3,2,365,2,2,1125,1125,2,1125,TRUE,26,56,86,359,2,2,0,2023-06-30,2023-10-10,5,5,5,5,5,5,5,FALSE,3,3,0,0,0.35
6771809,2017-04-16,"Chicago, IL",within an hour,99%,96%,TRUE,Fulton Market,24,28,"['email', 'phone']",TRUE,TRUE,Loop,41.8858,-87.62682,Entire rental unit,Entire home/apt,6,2 baths,3,2,1125,2,3,1125,1125,2,1125,TRUE,26,52,78,230,190,34,2,2019-10-14,2023-12-04,4.76,4.81,4.72,4.95,4.94,4.97,4.64,FALSE,24,24,0,0,3.73
42299491,2021-06-13,"New York, NY",within a day,55%,5%,FALSE,Northwest Washington,46,201,"['email', 'phone']",TRUE,TRUE,Loop,41.879888832532025,-87.62626894688736,Entire rental unit,Entire home/apt,1,0 baths,NA,360,365,360,360,365,365,360,365,TRUE,0,0,0,64,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
28858743,2016-10-25,"Chicago, IL",within a few hours,100%,100%,TRUE,Irving Park,1,2,"['email', 'phone']",TRUE,TRUE,Irving Park,41.95073,-87.71465,Entire rental unit,Entire home/apt,4,1 bath,2,1,1125,2,2,1125,1125,2,1125,TRUE,1,1,14,14,94,16,0,2020-08-02,2023-08-07,4.94,4.95,4.9,4.99,5,4.93,4.86,FALSE,1,1,0,0,2.29
1752110046774253e3,2015-05-10,NA,within an hour,100%,100%,TRUE,Lakeview,7,7,"['email', 'phone']",TRUE,TRUE,Lake View,41.954240428045566,-87.66926315111512,Entire rental unit,Entire home/apt,2,1 bath,1,1,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,20,20,0,2023-04-30,2023-10-29,4.75,4.85,4.7,5,4.9,4.85,4.6,TRUE,6,6,0,0,2.58
1257582651661112e3,2016-09-30,"Chicago, IL",within an hour,90%,91%,FALSE,Portage Park,4,10,"['email', 'phone']",TRUE,TRUE,Portage Park,41.95800143048266,-87.75155707588098,Entire rental unit,Entire home/apt,4,1 bath,1,1,60,2,2,1125,1125,2,1125,TRUE,30,60,90,270,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3,3,0,0,NA
1879543018012778500,2019-01-25,"Chicago, IL",within an hour,100%,87%,FALSE,Bronzeville,2,2,"['email', 'phone']",TRUE,TRUE,Grand Boulevard,41.82059574293416,-87.60960268047849,Entire townhouse,Entire home/apt,5,2.5 baths,3,1,365,2,2,365,365,2,365,TRUE,27,57,87,349,9,9,1,2023-09-06,2023-11-25,4.67,4.89,4.78,4.89,4.89,4.78,4.67,FALSE,2,2,0,0,2.6
51968161,2022-09-20,"Chicago, IL",within an hour,100%,87%,TRUE,Portage Park,10,10,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89885,-87.6442,Entire rental unit,Entire home/apt,4,1 bath,2,1,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,79,71,3,2022-11-07,2023-12-09,4.9,4.95,4.93,4.95,4.96,4.73,4.83,FALSE,10,10,0,0,5.82
107745743,2015-09-11,"Chicago, IL",within an hour,100%,99%,TRUE,Wicker Park,22,22,"['email', 'phone']",TRUE,TRUE,West Town,41.89861,-87.66858,Private room in rental unit,Private room,2,1 shared bath,1,1,28,2,3,1125,1125,2,1125,TRUE,0,0,0,0,83,49,3,2022-05-02,2023-12-16,4.94,4.92,4.86,4.89,4.98,4.86,4.88,TRUE,20,6,14,0,4.18
1351551799649700400,2023-10-07,"Chicago, IL",within an hour,100%,NA,FALSE,West Town,3,3,"['email', 'phone']",TRUE,TRUE,West Town,41.89563843665848,-87.6581408005249,Private room in condo,Private room,2,1 shared bath,1,28,365,10,28,365,365,27,365,TRUE,18,18,18,248,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,0,3,0,NA
108420111,2023-05-19,"Chicago, IL",within an hour,100%,97%,TRUE,Sheffield & DePaul,1,2,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.9215738585084,-87.6502558576035,Entire rental unit,Entire home/apt,4,1 bath,1,3,365,3,3,365,365,3,365,TRUE,0,0,0,0,18,18,1,2023-05-29,2023-11-25,4.95,5,5,4.84,5,5,4.84,FALSE,1,1,0,0,2.65
1737549448190767400,2022-10-11,"Chicago, IL",within an hour,90%,80%,TRUE,Near South Side,3,3,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90521,-87.63152,Entire rental unit,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,0,0,0,261,2,2,0,2023-07-05,2023-10-07,5,5,5,5,5,5,5,FALSE,3,3,0,0,0.36
1118853611045786400,2023-02-23,NA,within an hour,100%,100%,TRUE,Avondale,1,1,"['email', 'phone']",TRUE,TRUE,Avondale,41.9386314,-87.7025105,Entire townhouse,Entire home/apt,16,6 baths,10,3,365,3,3,365,365,3,365,TRUE,27,50,79,168,18,18,3,2023-03-03,2023-12-11,4.72,4.72,4.94,4.94,4.72,4.94,4.78,FALSE,1,1,0,0,1.86
98731147,2021-04-04,"Chicago, IL",within an hour,100%,100%,TRUE,Near South Side,74,75,"['email', 'phone']",TRUE,TRUE,Near South Side,41.85517,-87.62513,Entire rental unit,Entire home/apt,8,2 baths,4,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,24,21,0,2022-08-27,2023-11-10,4.92,5,4.8,4.96,5,4.92,4.88,TRUE,74,74,0,0,1.5
18807379,2020-06-08,"Chicago, IL",within a day,90%,88%,FALSE,West Ridge,1,2,"['email', 'phone']",TRUE,FALSE,West Ridge,42.00357,-87.69858,Entire rental unit,Entire home/apt,6,2 baths,5,2,28,2,2,28,28,2,28,TRUE,0,0,0,0,19,19,1,2023-07-02,2023-11-25,4.8,4.85,4.95,4.9,4.9,4.65,4.8,FALSE,1,1,0,0,3.35
92561469,2019-02-15,"Lansing, IL",NA,NA,NA,FALSE,Bronzeville,2,13,"['email', 'phone', 'work_email']",TRUE,TRUE,Grand Boulevard,41.80874,-87.62386,Entire condo,Entire home/apt,6,2 baths,3,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,270,13,0,0,2020-01-05,2022-03-20,4.77,4.92,4.77,4.77,4.85,4.46,4.69,FALSE,2,2,0,0,0.27
1566499193479698e3,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.8950138,-87.62791490000001,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,365,1125,1125,354.1,1125,TRUE,0,0,6,281,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
1345974539714180600,2015-10-22,"Chicago, IL",within an hour,100%,98%,FALSE,Bucktown,55,58,"['email', 'phone', 'work_email']",TRUE,TRUE,Hyde Park,41.79815,-87.58342,Entire rental unit,Entire home/apt,2,1 bath,1,2,180,2,2,180,180,2,180,TRUE,15,45,75,350,48,35,5,2022-01-18,2023-12-10,4.42,4.63,4.13,4.77,4.75,4.73,4.31,FALSE,55,55,0,0,2.06
1104370397692638100,2023-01-12,NA,within a few hours,100%,64%,FALSE,Logan Square,2,2,"['email', 'phone']",FALSE,TRUE,Lake View,41.9329024,-87.6521939,Entire rental unit,Entire home/apt,2,1 bath,1,2,365,2,2,365,365,2,365,TRUE,0,0,0,0,17,17,1,2023-08-06,2023-11-25,4.78,4.94,5,4.94,4.78,4.83,4.78,FALSE,2,2,0,0,3.78
32079461,2015-07-27,"Chicago, IL",within an hour,100%,100%,TRUE,Portage Park,2,4,"['email', 'phone']",TRUE,TRUE,Portage Park,41.96512,-87.75233,Private room in home,Private room,1,1 shared bath,1,3,1125,3,3,1125,1125,3,1125,TRUE,10,25,25,285,40,6,0,2015-08-10,2023-10-09,4.98,4.98,5,4.95,4.98,4.88,4.95,FALSE,2,0,2,0,0.39
84803335,2016-09-12,"Maywood, IL",NA,NA,NA,FALSE,North Lawndale,3,6,['phone'],TRUE,TRUE,North Lawndale,41.86569,-87.69819,Entire serviced apartment,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,29,59,89,89,10,0,0,2019-02-17,2021-08-01,4.5,4.5,4.3,4.8,5,3.4,4.5,FALSE,2,2,0,0,0.17
1966675620206711300,2020-09-13,"Chicago, IL",within a few hours,75%,0%,FALSE,Lower West Side,29,30,"['email', 'phone']",TRUE,TRUE,East Garfield Park,41.88419,-87.6966,Private room in home,Private room,2,1 shared bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,29,1,28,0,NA
1785578502078982100,2012-10-24,"Chicago, IL",within an hour,100%,68%,TRUE,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89884,-87.63289,Entire rental unit,Entire home/apt,4,1.5 baths,2,60,1125,60,60,1125,1125,60,1125,TRUE,30,60,90,365,1,0,0,2016-10-24,2016-10-24,5,5,5,5,NA,5,5,FALSE,72,72,0,0,0.01
1553470157501870300,2012-07-25,"Chicago, IL",within an hour,100%,100%,TRUE,Lower West Side,5,7,"['email', 'phone', 'work_email']",TRUE,TRUE,Lower West Side,41.855453,-87.646996,Entire condo,Entire home/apt,4,2 baths,2,1,365,2,2,365,365,2,365,TRUE,0,0,0,0,63,37,1,2022-06-26,2023-11-19,4.86,4.88,4.83,4.86,4.88,4.77,4.75,FALSE,5,5,0,0,3.49
103157721,2017-01-13,"Elmhurst, IL",within an hour,100%,100%,FALSE,South Chicago,3,3,"['email', 'phone']",TRUE,TRUE,North Lawndale,41.856432387493285,-87.71386828389406,Entire rental unit,Entire home/apt,6,1 bath,3,1,365,2,2,365,365,2,365,TRUE,18,48,78,254,2,2,2,2023-11-26,2023-12-04,5,5,4.5,4.5,5,2.5,5,TRUE,3,1,2,0,2
1713902545068729600,2017-06-24,United States,within an hour,100%,0%,FALSE,Cumberland,100,133,"['email', 'phone', 'work_email']",TRUE,TRUE,Norwood Park,41.97666,-87.80252,Entire home,Entire home/apt,10,2 baths,7,32,365,32,32,365,365,32,365,TRUE,30,60,90,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10,10,0,0,NA
91426565,2019-01-10,"Chicago, IL",within an hour,100%,94%,TRUE,Rush & Division,31,32,['phone'],TRUE,TRUE,Near West Side,41.85991095428184,-87.66581671807215,Entire rental unit,Entire home/apt,6,2 baths,3,1,365,2,3,365,365,2.8,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,30,0,0,NA
108000139,2013-06-04,"Oak Park, IL",within a few hours,100%,NA,FALSE,Little Italy,1,1,"['email', 'phone']",TRUE,FALSE,Near West Side,41.87309,-87.65276,Entire rental unit,Entire home/apt,2,1 bath,1,32,150,32,32,150,150,32,150,TRUE,7,7,7,130,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
2712257,2018-07-24,NA,within an hour,100%,100%,TRUE,NA,1,5,"['email', 'phone']",TRUE,TRUE,West Town,41.89348,-87.65212,Private room in townhouse,Private room,1,1.5 baths,1,32,730,32,32,730,730,32,730,TRUE,27,57,87,177,10,4,0,2019-06-12,2023-11-04,5,5,5,5,5,5,4.9,FALSE,1,0,1,0,0.18
83474471,2013-02-06,"Chicago, IL",a few days or more,33%,0%,FALSE,Lake View East,1,1,"['email', 'phone']",TRUE,TRUE,Lake View,41.93564,-87.6424,Entire rental unit,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,0,0,7,7,1,0,0,2022-09-05,2022-09-05,5,5,5,5,5,5,3,FALSE,1,1,0,0,0.06
1743112758244158500,2017-02-04,"Chicago, IL",NA,NA,NA,FALSE,NA,1,2,"['email', 'phone', 'work_email']",TRUE,TRUE,Lower West Side,41.85555,-87.67569,Entire rental unit,Entire home/apt,5,1 bath,2,60,365,60,60,365,365,60,365,TRUE,0,0,0,0,57,0,0,2018-04-29,2020-02-17,4.96,4.96,4.95,4.93,5,4.81,4.96,FALSE,1,1,0,0,0.83
105669507,2020-12-02,"Chicago, IL",within an hour,100%,98%,FALSE,Hyde Park,14,15,"['email', 'phone']",TRUE,TRUE,Hyde Park,41.80067,-87.59261,Entire rental unit,Entire home/apt,2,1 bath,1,2,180,2,2,180,180,2,180,TRUE,21,51,81,352,25,16,2,2022-09-12,2023-12-11,4.56,4.72,4.28,4.52,4.92,4.68,4.32,FALSE,14,14,0,0,1.62
103502985,2014-11-11,"Chicago, IL",within a few hours,100%,99%,FALSE,Old Town,14,21,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.93244,-87.6406,Entire condo,Entire home/apt,3,1 bath,1,32,365,32,32,1125,1125,32,1125,TRUE,0,12,42,317,5,2,0,2022-07-31,2023-09-09,4.6,4.6,4.6,4.4,4.8,5,4.6,TRUE,14,11,3,0,0.3
1917336565583791400,2023-04-12,"Chicago, IL",NA,NA,NA,FALSE,NA,1,1,"['email', 'phone']",TRUE,TRUE,West Town,41.90161,-87.68555,Entire rental unit,Entire home/apt,5,1 bath,3,1,1125,2,2,1125,1125,2,1125,TRUE,30,60,84,174,58,16,0,2020-03-15,2023-10-29,4.76,4.86,4.48,5,4.97,4.84,4.76,FALSE,1,1,0,0,1.27
1729247728992489200,2023-02-20,NA,within an hour,100%,99%,FALSE,East Colorado Springs,3147,3995,"['email', 'phone']",TRUE,TRUE,Loop,41.88516821959741,-87.63234895787065,Room in hotel,Private room,3,1 bath,1,32,1125,32,32,1,1125,32,707.5,TRUE,30,60,90,359,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,35,1,34,0,NA
8453883,2015-10-08,"Chicago, IL",a few days or more,0%,NA,FALSE,McKinley Park,1,1,"['email', 'phone']",TRUE,TRUE,Mckinley Park,41.83301,-87.66731,Entire home,Entire home/apt,7,1.5 baths,3,32,365,32,32,365,365,32,365,TRUE,30,60,90,180,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1,0,0,NA
106225993,2016-08-07,NA,within an hour,99%,97%,TRUE,Lower West Side,11,11,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85675,-87.68591,Entire condo,Entire home/apt,4,2 baths,4,1,1000,2,2,1125,1125,2,1125,TRUE,0,0,0,0,279,73,3,2019-10-12,2023-12-06,4.84,4.91,4.88,4.92,4.96,4.73,4.84,FALSE,11,11,0,0,5.47
1508807154410183400,2015-10-29,"Chicago, IL",within an hour,100%,98%,TRUE,Pilsen,1,4,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85682,-87.66666,Private room in rental unit,Private room,2,1 shared bath,1,1,365,2,2,365,365,2,365,TRUE,8,38,68,68,159,24,0,2017-09-13,2023-11-16,4.9,4.94,4.79,4.99,4.98,4.96,4.92,FALSE,1,0,1,0,2.08
51946013,2014-01-13,"Chicago, IL",NA,NA,NA,FALSE,NA,4,5,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.88969,-87.65236,Entire townhouse,Entire home/apt,11,3.5 baths,7,4,90,2,4,32,1125,3.7,949.1,TRUE,0,0,0,0,21,21,0,2023-01-06,2023-10-09,4.91,5,4.95,4.91,5,4.86,4.77,TRUE,2,2,0,0,1.82
1754954948934895600,2014-08-07,NA,within an hour,100%,98%,FALSE,Lincoln Park,18,25,"['email', 'phone', 'work_email']",TRUE,TRUE,Lake View,41.94586,-87.65865,Entire rental unit,Entire home/apt,7,2 baths,3,2,120,2,3,120,120,2,120,TRUE,0,0,0,0,164,39,2,2018-07-15,2023-11-28,4.88,4.9,4.89,4.91,4.93,4.98,4.79,FALSE,17,17,0,0,2.48
82783427,2012-11-05,"Chicago, IL",within an hour,100%,99%,TRUE,Logan Square,21,24,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.9086081,-87.6750884,Private room in rental unit,Private room,2,2 shared baths,1,32,365,32,32,365,365,32,365,TRUE,0,29,59,120,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,19,5,14,0,NA
1889635968852274200,2018-04-20,"Chicago, IL",within an hour,100%,100%,TRUE,Chinatown,4,4,"['email', 'phone']",TRUE,TRUE,Armour Square,41.85295,-87.63725,Private room in guesthouse,Private room,2,3 shared baths,1,1,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,136,39,0,2019-03-24,2023-11-10,4.88,4.91,4.88,4.93,4.92,4.88,4.85,FALSE,4,0,4,0,2.36
9681383,2015-11-22,"Chicago, IL",within an hour,100%,28%,FALSE,River North,34,74,"['email', 'phone']",TRUE,FALSE,Near North Side,41.89949,-87.62029,Entire rental unit,Entire home/apt,4,2 baths,2,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,365,4,0,0,2019-12-02,2021-06-26,5,5,5,4.75,5,4.75,4.75,FALSE,34,34,0,0,0.08
107667301,2013-05-28,"Chicago, IL",within an hour,100%,100%,FALSE,South Shore,11,24,"['email', 'phone']",TRUE,TRUE,Grand Boulevard,41.82370605937754,-87.61095137630498,Private room in home,Private room,2,1.5 shared baths,1,3,60,3,3,1125,1125,3,1125,TRUE,30,60,90,179,5,5,0,2023-05-27,2023-10-10,4.6,5,4.4,4.8,5,4.4,4.6,FALSE,11,0,11,0,0.73
76693197,2022-11-30,NA,within an hour,100%,100%,FALSE,West Town,1,1,"['email', 'phone']",TRUE,TRUE,West Town,41.89688,-87.67684,Entire rental unit,Entire home/apt,4,1 bath,3,1,1125,2,2,365,365,2,365,TRUE,0,0,0,0,25,24,0,2022-12-11,2023-10-29,4.31,4.35,4.5,4.31,4.73,4.77,4.35,TRUE,1,1,0,0,2.01
1166261664649712600,2022-08-27,NA,within an hour,100%,20%,FALSE,Clearing,49,58,"['email', 'phone']",TRUE,TRUE,Norwood Park,41.97724,-87.80679,Entire home,Entire home/apt,10,2 baths,6,32,365,32,32,365,365,32,365,TRUE,30,60,90,90,1,1,0,2022-12-29,2022-12-29,5,5,5,5,5,5,5,FALSE,4,4,0,0,0.08
1956795788412360200,2022-05-06,"Chicago, IL",within an hour,100%,100%,TRUE,Near South Side,7,8,['phone'],TRUE,TRUE,Near South Side,41.854115188894,-87.62279435992241,Entire rental unit,Entire home/apt,4,1 bath,2,2,365,2,2,1125,1125,2,1125,TRUE,27,55,78,325,12,9,0,2022-10-25,2023-11-08,5,4.92,5,4.83,4.92,4.75,4.75,TRUE,7,7,0,0,0.86
2051186363769093600,2014-06-23,"Passaic, NJ",NA,NA,NA,FALSE,West Ridge,2,2,"['email', 'phone']",TRUE,FALSE,West Ridge,42.00545,-87.70107,Private room in home,Private room,2,1 bath,2,32,365,32,32,365,365,32,365,TRUE,30,60,90,269,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,1,1,0,NA
44716365,2010-10-01,"Chicago, IL",within an hour,100%,88%,TRUE,Little Village,9,18,"['email', 'phone']",TRUE,FALSE,South Lawndale,41.85253,-87.69803,Private room in rental unit,Private room,1,1 shared bath,1,32,365,22,22,365,365,22,365,TRUE,30,60,90,90,29,4,0,2015-10-02,2023-08-20,4.93,4.93,4.72,4.93,5,4.48,4.9,FALSE,8,1,7,0,0.29
1701787322411486700,2019-01-10,"Chicago, IL",within an hour,100%,94%,TRUE,Rush & Division,31,32,['phone'],TRUE,TRUE,Lower West Side,41.8585,-87.66677,Entire rental unit,Entire home/apt,8,3 baths,4,1,365,3,3,365,365,3,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,30,0,0,NA
1969411873133427e3,2018-03-07,"Chicago, IL",within an hour,100%,91%,FALSE,River North,59,66,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89132690429688,-87.6378402709961,Entire serviced apartment,Entire home/apt,4,1 bath,NA,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,365,1,0,0,2021-11-15,2021-11-15,5,5,5,5,5,5,5,FALSE,58,58,0,0,0.04
1225588629849689300,2012-10-24,"Chicago, IL",within an hour,100%,68%,TRUE,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.88784,-87.61645,Entire rental unit,Entire home/apt,3,1 bath,1,90,1124,90,90,1124,1124,90,1124,TRUE,30,60,90,365,14,0,0,2015-08-28,2022-09-03,4.86,5,4.86,4.93,4.93,5,4.57,FALSE,72,72,0,0,0.14
21623677,2020-10-07,"Chicago, IL",within an hour,100%,100%,FALSE,Little Italy,25,36,"['email', 'phone']",TRUE,TRUE,Near West Side,41.87072,-87.6534,Private room in home,Private room,2,1 shared bath,1,3,365,3,3,1125,1125,3,1125,TRUE,0,0,0,0,67,39,2,2022-06-08,2023-11-27,4.72,4.79,4.74,4.94,4.94,4.91,4.66,TRUE,24,12,12,0,3.6
39828063,2022-05-17,"Chicago, IL",within an hour,100%,89%,TRUE,Lake View,10,10,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.92766,-87.65221,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,15,45,75,165,53,53,2,2022-12-18,2023-12-06,4.72,4.66,4.83,4.92,4.96,4.83,4.51,FALSE,9,9,0,0,4.34
1091440996369819e3,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.88558099999999,-87.6257005,Entire rental unit,Entire home/apt,4,2 baths,2,32,1125,32,365,1125,1125,353.4,1125,TRUE,0,0,0,268,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
100237759,2013-02-25,"Chicago, IL",within an hour,100%,99%,TRUE,River West,30,30,"['email', 'phone']",TRUE,TRUE,West Town,41.89584868619998,-87.66774148334017,Entire rental unit,Entire home/apt,2,1 bath,1,2,365,2,5,365,365,3.5,365,TRUE,28,58,88,178,4,4,2,2023-10-13,2023-11-30,5,4.75,4.75,5,5,5,4.5,FALSE,24,24,0,0,1.79
102085213,2017-03-20,United States,within an hour,95%,99%,FALSE,Picadome,1670,2754,"['email', 'phone']",TRUE,TRUE,Chatham,41.72673,-87.61008,Entire home,Entire home/apt,6,1 bath,3,2,1125,2,3,1125,1125,2.4,1125,TRUE,30,60,90,364,8,8,0,2023-06-04,2023-10-17,4.38,4.25,4.88,4.75,4.75,3.63,4.25,TRUE,51,51,0,0,1.21
187115121735722e4,2020-01-22,"Chicago, IL",within an hour,100%,100%,TRUE,Lower West Side,1,1,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85351,-87.6832,Entire rental unit,Entire home/apt,4,1 bath,2,1,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,351,49,46,3,2022-10-23,2023-12-10,4.92,4.88,4.96,4.94,4.98,4.69,4.73,FALSE,1,1,0,0,3.48
1609397621894328300,2019-04-03,"Chicago, IL",a few days or more,0%,44%,FALSE,Lake View East,1,1,"['email', 'phone']",TRUE,FALSE,Lake View,41.93867,-87.64006,Entire rental unit,Entire home/apt,3,1 bath,1,1,10,2,2,10,10,2,10,TRUE,28,58,88,178,6,6,0,2023-06-04,2023-10-09,5,5,5,5,5,5,4.67,FALSE,1,1,0,0,0.91
